YIELD,WB_CCKP_CDD,WB_CCKP_CDD65,WB_CCKP_CSDI,WB_CCKP_CWD,WB_CCKP_FD,WB_CCKP_HD30,WB_CCKP_HD35,WB_CCKP_HD45,WB_CCKP_HDD65,WB_CCKP_HI35,WB_CCKP_HURS,WB_CCKP_ID,WB_CCKP_PR,WB_CCKP_R20MM,WB_CCKP_R50MM,WB_CCKP_R95PTOT,WB_CCKP_RX1DAY,WB_CCKP_RX5DAY,WB_CCKP_SD,WB_CCKP_TAS,WB_CCKP_TASMAX,WB_CCKP_TASMIN,WB_CCKP_TNN,WB_CCKP_TR,WB_CCKP_TR23,WB_CCKP_TR26,WB_CCKP_TR29,WB_CCKP_TR32,WB_CCKP_TX84RR,WB_CCKP_TXX,WB_CCKP_WSDI,ITEM_Barley,ITEM_Maize,ITEM_Wheat
3813.5,-0.07691902090593206,0.6717991320610417,1.2266934041269397,0.14486432173404262,-0.5700464131522458,-0.3246450815430632,-0.07815666626037533,-0.054471787373896505,-0.6954878455918173,-0.0932469334538215,-0.6411713304981516,0.5641996929566455,0.9686032990004975,1.7684724500090323,0.8588919957416126,0.5351257618095344,1.216395859690375,0.9475685990292091,0.7754108263229945,0.7198850752640616,0.7198850752640616,0.7198850752640616,0.00681591621705838,0.7754177298290538,0.612107706675633,0.30971918652381175,-0.1622164066522984,-0.2191770045138075,-0.6409221624437129,0.417932172769717,-0.5313369532258715,False,True,False
3946.0,-0.5881370912382407,0.3394557220761254,0.22500003581592437,0.25653895082304684,-0.790440120000398,-0.33708836530209607,-0.07815666626037533,-0.054471787373896505,-0.764026600288224,-0.0932469334538215,-0.20264014864825985,0.7845534087295741,1.2592112570179876,1.220172893956348,1.7955417473647546,0.8357931705246017,2.5100296235033115,3.1853090794565975,0.45060896279725354,0.7327816404297819,0.7327816404297819,0.7327816404297819,0.32843325878846175,0.4506152007823948,0.3129420041391935,-0.007731047383201142,-0.3236289836453647,-0.2191770045138075,-1.1681192263549545,0.25099851522041366,0.12349449878411359,False,True,False
4280.5,0.2279020986169242,1.3282279401760004,-0.753743484434057,-0.26717655111159494,-0.4776157542211977,-0.24998537898886605,-0.07815666626037533,-0.054471787373896505,-0.6485878546361635,-0.0932469334538215,-1.3137372881539402,0.4717858058358608,0.99648027789048,2.0249983137336804,2.144800976783553,1.6402665059769705,2.8829768825022253,2.6969052977295545,1.3025671251780466,0.7688920228937994,0.7688920228937994,0.7688920228937994,0.3378235461628093,1.3025751088304454,1.3151698751935368,1.338952366769205,0.17352175349327956,-0.2191770045138075,0.41347196537877057,0.4770545098184279,2.0204171289969035,False,True,False
4619.7,-0.20325452104552544,0.313905765934535,-0.8914425728002612,1.0113054094935607,-0.5484482943567999,-0.34953164906112894,-0.07815666626037533,-0.054471787373896505,-0.6503903575455886,-0.0932469334538215,-0.6161773253149974,0.565825062830629,2.127806539492913,2.851364073213083,2.795693177064042,2.1997575089425023,1.7001023974639076,2.283484669213718,0.4695796911093766,0.6321884321371625,0.6321884321371625,0.6321884321371625,0.10189257588232715,0.46958596796565105,0.19819351549507971,-0.09949400562194707,-0.40110702060203657,-0.2191770045138075,-1.1681192263549545,0.3031652832045704,-0.9367673081288643,False,True,False
4544.2,-0.33473158223731186,0.2715072486930674,-0.17999728290820585,0.7378951106894457,-0.39772593846169885,-0.34953164906112894,-0.07815666626037533,-0.054471787373896505,-0.4878028493498909,-0.0932469334538215,-0.6048164138681097,0.39191048631437786,2.0758019138675157,3.015853940028888,3.3672082797493488,2.974948174998992,2.296298827742913,2.886997723978504,0.44572256308049474,0.47485033711537217,0.47485033711537217,0.47485033711537217,0.2767866782295503,0.44572879105337443,0.1262480345198019,-0.12677488509833096,-0.39465051752231395,-0.2191770045138075,-1.1681192263549545,0.2996874986722927,-1.0227676864416202,False,True,False
5011.1,-0.387616210202723,0.5338515380557959,-0.1759473097209645,0.9689460674253171,-0.4639137218670976,-0.3122017977840304,-0.07815666626037533,-0.054471787373896505,-0.5193750189546926,-0.0932469334538215,-0.8093128199120979,0.4580862597551406,0.7050044189112843,1.1751340018520204,-0.20476111203381997,0.3538292348940625,0.23427256743105504,0.3298695423055462,0.6279565289878575,0.5419124759771187,0.5419124759771187,0.5419124759771187,0.07724307152466496,0.627963130359199,0.49189500428656147,0.2477171877138482,-0.2848899651670288,-0.2191770045138075,-0.6409221624437129,0.6126881065772369,-1.0411963389372108,False,True,False
4673.2,0.5158295175397187,1.0623365853185611,-0.8792926532385373,-0.26332570183266385,-0.8180764225451084,0.7703638892518286,-0.07815666626037533,-0.054471787373896505,-0.7486420415576563,-0.0932469334538215,-1.1637732570550148,0.8121846965872964,0.6540759904784025,0.9930202207345219,0.620760702956068,0.1262084850818308,0.6954811267034932,1.0055285498897624,0.9168289828315473,0.8230575965898252,0.8230575965898252,0.8230575965898252,0.6089680940970948,0.9168361761042362,1.1148153712117506,1.3426724866978024,1.1290842092922322,0.6530689847519582,0.9406690292900125,1.443878609791476,1.5216149347829186,False,True,False
5000.0,0.017098095477021315,0.8760048010495226,0.8594958351503952,-0.3403426874112881,-0.7711643795700539,-0.3619749328201618,-0.07815666626037533,-0.054471787373896505,-0.7265537431930029,-0.0932469334538215,-0.7479638980989017,0.788500735566392,0.7446848508804628,1.4003284623736587,0.4937573468037776,0.4706398833038547,0.8477751350185946,1.0144454654067705,0.9636809330569417,0.7792092750263756,0.7792092750263756,0.7792092750263756,0.5080225048228587,0.9636882223295506,0.9436033405364063,0.37668134523857216,-0.3688245052034233,-0.2191770045138075,-0.21916451131471942,0.24404294615585953,-0.30036450861446967,False,True,False
5569.3,0.08100035426855969,0.713449440174719,-0.40544579033130496,1.8199837580691107,-0.7300582825077535,-0.28731523026596467,-0.07815666626037533,-0.054471787373896505,-0.7797821341938547,-0.0932469334538215,-0.5707336795274434,0.7241825276958959,2.1673828233466863,2.563506806285424,1.8272925864028273,2.564830788869818,1.8956617490503453,1.841286722438445,0.9179787239413727,0.7998437792915284,0.7998437792915284,0.7998437792915284,0.6383127421419309,0.9179859195698878,0.5902508516958018,0.13487354987971484,-0.18804241897118898,-0.2191770045138075,-0.8518009880082095,0.4596655871570419,0.09892296212332602,False,True,False
6679.0,0.029584743746632166,0.5559929859485624,-0.869842715801641,1.2500580647872943,-0.6645672126118853,-0.3619749328201618,-0.07815666626037533,-0.054471787373896505,-0.7787783190142714,-0.0932469334538215,-0.3548763620365641,0.6587033413439813,3.5464080194198857,4.562841973177533,3.3195820211922404,4.240583549789745,1.5382900136291124,2.5785535099583545,0.6532508334040212,0.7766299619932315,0.7766299619932315,0.7766299619932315,0.4528545664985668,0.6532574866035404,0.5529120577719235,0.11379287028432715,-0.375281008283146,-0.2191770045138075,-0.7463615752259611,0.3031652832045704,-0.7512522063399192,False,True,False
5986.9,0.13608850839919637,0.938577253292159,-0.04229819454200151,-0.48667496001067295,-0.7121759690964703,-0.29975851402499754,-0.07815666626037533,-0.054471787373896505,-0.6797323116861862,-0.0932469334538215,-1.4932396890147774,0.7063034590820747,-0.12026524755529908,0.4447206646818377,0.7636394786273947,-0.50712924972085,2.0496863710963,0.7777418898643702,1.0812419615366127,0.7430988925623585,0.7430988925623585,0.7430988925623585,0.17818866079890103,1.0812494916924564,0.9194697298295093,0.4424034639771336,-0.19449892205091165,-0.2191770045138075,-0.21916451131471942,0.39358768104377684,0.6800398041509489,False,True,False
6729.0,0.5202365698701696,1.5229562935458005,-0.8144930822426765,1.1268308878614959,-0.4235043383143278,-0.1379958251575703,-0.07815666626037533,-0.054471787373896505,-0.7026629419189244,-0.0932469334538215,-1.3682696630990063,0.44090377823017024,1.6616395749416215,2.426431917272253,2.5575618842784973,2.518186536799332,3.8261613658173435,3.3595942463799413,1.4517460341779223,0.8488507269212665,0.8488507269212665,0.8488507269212665,0.039681922027274726,1.451754323498778,1.6330049746919155,1.5038776836037075,0.2961953120080099,-0.2191770045138075,0.9406690292900125,0.8004884713202027,1.1812991520310128,False,True,False
6953.3,-0.08573312556683399,0.7561527833571384,-0.8914425728002612,1.6312921434014822,-0.8612726601360001,-0.3246450815430632,-0.07815666626037533,-0.054471787373896505,-0.8706405011876013,-0.0932469334538215,-0.9342828458278691,0.8553730960960055,1.7468327333426399,2.2071120948511793,1.0017707714129394,2.0465435420214395,0.9152690705218783,1.8177784906208778,0.8228376471033017,0.8875404224184277,0.8875404224184277,0.8875404224184277,0.9517135832607804,0.8228446477871939,0.7218473327202023,0.4907650230489049,-0.06536886045645862,-0.2191770045138075,-0.6409221624437129,0.3970654655760533,0.5203248158558305,False,True,False
6909.1,-0.48310234402916,0.28034720098066734,-0.8765926711137098,0.31815253928594595,-1.0479918806901776,-0.3619749328201618,-0.07815666626037533,-0.054471787373896505,-0.9324275076978552,-0.0932469334538215,-0.11175285707315502,1.0420584359078442,1.7368692303022597,1.6646871768990597,2.6686898209117516,2.3075273331945505,2.2391885746247504,1.4120588345970022,0.5040719244041454,0.8772231702858515,0.8772231702858515,0.8772231702858515,0.6019253785663341,0.5040782719352076,0.11805171390236523,-0.3524621607665979,-0.40756352368175924,-0.2191770045138075,-1.3789980519194511,0.03537587421923003,0.23160926009157817,False,True,False
6959.7,0.5004048343831404,1.2887114136489854,-0.875242680051296,1.2962682561344683,-0.8347975467738407,0.32240567392664565,-0.07815666626037533,-0.054471787373896505,-0.8022981451132869,2.932616057122686,-1.5091449650404196,0.8289027867197004,0.9200702772219225,1.6940603674018824,2.954447372254405,1.6513075124704988,2.36033153578449,2.4095374294768805,1.252840822178088,0.9030163006172923,0.9030163006172923,0.9030163006172923,0.46224485387291436,1.252848703941001,1.2459565010907379,1.3253119270310125,1.038693166176115,-0.10287753927837208,0.5189113781610191,0.8700441619657455,0.9847268587447131,False,True,False
6487.7,0.11478775546868358,0.7365053658903405,-0.48104528982647593,-0.22481720904335206,-0.8011230604798657,-0.22509881147080035,-0.07815666626037533,-0.054471787373896505,-0.8572024710226601,-0.0932469334538215,-0.9410993926960024,0.8184539803869486,2.2729195802900826,3.4760339245731053,3.256080343116095,4.003281917472318,3.60291219453725,3.877180660708101,0.8464073398547273,0.8772231702858515,0.8772231702858515,0.8772231702858515,0.39886041409606854,0.8464143888330579,0.7131956609573522,0.2948387068094204,-0.18158591589146636,-0.2191770045138075,-0.8518009880082095,0.365765404785559,1.6887013840762732,False,True,False
6563.2,-0.17240515473236903,1.2679001153167357,0.0576011440766173,-0.8794615864616546,-0.7040476448186144,0.9321265781192559,-0.07815666626037533,-0.054471787373896505,-0.7693337274985417,0.6632188141903054,-1.8227061209745403,0.6981766097121571,0.9392682464948493,1.7058096436030112,2.319430591492953,1.2164678726710334,4.244969888683872,4.205485277470679,1.0553727865655358,0.8694852311864194,0.8694852311864194,0.8694852311864194,0.0021207725298844973,1.0553802637152887,1.3233661958109735,1.7382452391053693,1.3615183201622476,-0.2191770045138075,1.3624266804190057,1.0369778195150487,2.562219512367266,False,True,False
7227.3,0.008283990816119373,0.8404233003057026,-0.8914425728002612,2.112648303267881,-0.8738135033075494,-0.3619749328201618,-0.07815666626037533,-0.054471787373896505,-1.0073994083712425,-0.0932469334538215,-0.8615730125677853,0.8679116636953086,2.2323365313207306,2.2599838377562596,2.240053493897771,3.181446999345343,2.1275639889847047,1.7492803668765873,1.109123183449884,1.0242440131750652,1.0242440131750652,1.0242440131750652,0.9869271609145838,1.1091307707345146,0.657642821216948,0.09147215071274035,-0.42693303292092716,-0.2191770045138075,-1.0626798135727062,-0.135035567862351,2.7354488458258177,False,True,False
7052.9,0.11846029907739275,1.1683883013205851,-0.7024438240623337,0.47988820900105594,-0.7567656337064231,-0.22509881147080035,-0.07815666626037533,-0.054471787373896505,-0.9076943745556918,0.6632188141903054,-1.1001521529524398,0.7508850327684842,1.283859644330425,2.0798282693389494,1.351030000831738,1.8608466139672426,1.489832829165216,1.9632863392847855,1.1712092033804682,0.9803956916116154,0.9803956916116154,0.9803956916116154,0.14297508314509785,1.1712169178797167,1.2687240583613955,0.8429363762894972,-0.16867290973202106,-0.2191770045138075,0.20259313981427401,0.7970106867879263,1.3213569109975007,False,True,False
7035.9,0.30282198823459006,0.9874048267427905,-0.6551941368778519,-0.7331293138622694,-0.9759981513720245,-0.33708836530209607,-0.07815666626037533,-0.054471787373896505,-0.8771565710272432,-0.0932469334538215,-1.3182816527326946,0.9932973396883337,0.8868123123693656,1.5021555227834427,3.160827826001877,1.2069470047527011,2.028053699460632,2.212149345077652,1.0967634665192583,0.9313887439818778,0.9313887439818778,0.9313887439818778,0.9564087269479542,1.0967710284787566,0.9622727374983455,0.43372318414373867,-0.31071597748591945,-0.2191770045138075,-0.113725098532471,0.37272097385011316,1.2906424901715166,False,True,False
7107.3,0.1853005927558986,1.2853029054001617,-0.834742948178883,0.9381392731938675,-0.7697709525509928,1.1187758345047487,-0.07815666626037533,-0.054471787373896505,-0.7672606309320114,-0.0932469334538215,-1.4727900484103778,0.7638879917603536,2.3242993172230517,3.558278857981008,3.160827826001877,3.617726770426574,2.006421027824964,3.8317854544396956,1.0467497282418436,0.8694852311864194,0.8694852311864194,0.8694852311864194,0.12654208023998958,1.0467571877228996,1.3361160278825415,1.9205311156066618,1.7941040265036656,-0.10287753927837208,1.2569872676367573,0.9987221896600004,2.0634173181532818,False,True,False
7090.1,0.09642503742513803,1.3413908785352797,-0.44189554901647665,0.537650948185024,-0.7653584336572996,-0.12555254139853744,-0.07815666626037533,-0.054471787373896505,-0.8702607971848895,-0.0932469334538215,-1.6454759024030818,0.7594762735309694,1.1743652590016518,1.7821799389103494,4.145103836182129,2.0729459488537896,2.4849357244059376,2.72365604428058,1.29509380796418,0.9700784394790388,0.9700784394790388,0.9700784394790388,0.3014361825872127,1.2951017763037078,1.4030526462582749,1.316631647197618,0.2445432873702288,-0.2191770045138075,0.5189113781610191,0.595299183915851,2.0302457436612182,False,True,False
3019.7,0.2337781683908589,0.35575005419245415,-0.13544757784855152,1.6466955405172066,-0.7133371582790212,-0.3619749328201618,-0.07815666626037533,-0.054471787373896505,-0.7770412823122104,-0.0932469334538215,-1.088791241505552,0.7074644375634919,0.22623553239602884,0.8011153761160824,0.09687185882786992,-0.2330242624249952,1.0537181689901527,1.0351164968325626,0.5802422729300935,0.7482575186286466,0.7482575186286466,0.7482575186286466,0.6676573901867671,0.5802487765346452,0.21185404985747408,-0.37106276040958697,-0.43338953600064983,-0.2191770045138075,-1.3789980519194511,-0.15242449052373577,1.5363578567793907,False,False,True
2069.8,-0.006406183618717025,0.19992857546776593,3.61347760247448,-0.31338674245876963,-0.4118924464888193,-0.3619749328201618,-0.07815666626037533,-0.054471787373896505,-0.4324140735060233,-0.0932469334538215,-0.45712456505855986,0.4060744237876631,0.8941373964861602,1.7547649611077152,1.0335216104510119,1.321677463533278,0.9455548108118135,1.8165625475958314,0.4218654350516127,0.4155261373530583,0.4155261373530583,0.4155261373530583,-0.020181159984190872,0.42187161414109753,0.050659744381218993,-0.39214344000497453,-0.44630254216009513,-0.2191770045138075,-1.589876877483948,-0.34718042433125695,-1.0350534547720138,False,False,True
2438.8,0.4438476628090201,0.44126758635400276,0.13725061675902955,-0.04382729293358583,-0.4759900893656265,-0.3619749328201618,-0.07815666626037533,-0.054471787373896505,-0.5675275966779131,-0.0932469334538215,-0.9615490333004022,0.4933800055902154,0.3622182550760564,1.153593662149951,1.2557774837175202,0.48736140763100966,1.8117269831039535,1.354098883736449,0.6023747892942372,0.5754435454079921,0.5754435454079921,0.5754435454079921,0.2580061034808552,0.6023813382484444,0.3138527064300198,-0.010211127335599738,-0.375281008283146,-0.2191770045138075,-1.0626798135727062,0.011031382493289886,-1.0817393744275101,False,False,True
2997.6,0.07071723216417414,0.5801850810804587,0.1629004469448911,-0.4751224121738796,-0.4279168572080212,-0.33708836530209607,-0.07815666626037533,-0.054471787373896505,-0.59491865783906,-0.0932469334538215,-1.063797236322398,0.42209592683121633,0.6683095662503734,1.4982390973830666,1.5574104545792102,0.7749076202233333,1.8697025430875436,1.0760532453424643,0.7851836257565126,0.6167125539382977,0.6167125539382977,0.6167125539382977,0.3202167573359078,0.7851905492870949,0.44135102714570185,0.0679113911649543,-0.2784334620873061,-0.2191770045138075,-0.8518009880082095,0.34837648212417305,-0.33599323677261145,False,False,True
2474.5,0.027381217581406613,1.0827876348115042,-0.8914425728002612,0.4529322640485375,-0.8426936332151865,0.03621014746888977,-0.07815666626037533,-0.054471787373896505,-0.8248621645847859,-0.0932469334538215,-0.981998673904802,0.8367974403933348,0.12069877545263273,0.6150851695982076,0.7477640591083585,-0.03836651750648572,0.8045097917472589,0.9041999644692141,1.1910422375249603,0.8926990484847162,0.8926990484847162,0.8926990484847162,0.9000670027018689,1.1910499926622118,0.9827635390419371,0.7114921388123749,0.12186972885549835,0.24602085642793423,-0.32460392409696787,0.9500332062081202,0.05346561930086937,False,False,True
